date,player_norm,market,median_odds,implied_prob
2024-05-16,j slavin,ast_0_5,3.4,0.29411764705882354
2024-05-16,j slavin,but_0_5,9.0,0.1111111111111111
2024-05-16,j drury,ast_0_5,4.029999999999999,0.2481389578163772
2024-05-16,j drury,but_0_5,5.5,0.18181818181818182
2024-05-16,j roslovic,ast_0_5,3.8,0.2631578947368421
2024-05-16,j roslovic,but_0_5,5.3,0.18867924528301888
2024-05-16,j guentzel,ast_0_5,1.83,0.5464480874316939
2024-05-16,j guentzel,but_0_5,2.7,0.37037037037037035
2024-05-16,j martinook,ast_0_5,4.275,0.23391812865497075
2024-05-16,j martinook,but_0_5,5.8,0.1724137931034483
2024-05-16,j staal,ast_0_5,3.8,0.2631578947368421
2024-05-16,j staal,but_0_5,5.25,0.19047619047619047
2024-05-16,m necas,ast_0_5,2.9,0.3448275862068966
2024-05-16,m necas,but_0_5,3.375,0.2962962962962963
2024-05-16,m zibanejad,ast_0_5,1.91,0.5235602094240838
2024-05-16,m zibanejad,but_0_5,3.475,0.28776978417266186
2024-05-16,s aho,ast_0_5,2.14,0.4672897196261682
2024-05-16,s aho,but_0_5,2.675,0.3738317757009346
2024-05-16,s jarvis,ast_0_5,2.48,0.40322580645161293
2024-05-16,s jarvis,but_0_5,3.1500000000000004,0.31746031746031744
2024-05-16,t teravainen,ast_0_5,2.85,0.3508771929824561
2024-05-16,t teravainen,but_0_5,4.25,0.23529411764705882
2024-05-16,v trocheck,ast_0_5,2.05,0.48780487804878053
2024-05-16,v trocheck,but_0_5,3.33,0.3003003003003003
2024-05-16,e kuznetsov,but_0_5,5.25,0.19047619047619047
2024-05-16,s noesen,but_0_5,6.5,0.15384615384615385
2024-05-16,k kakko,but_0_5,6.5,0.15384615384615385
2024-05-16,j kotkaniemi,but_0_5,7.625,0.13114754098360656
2024-05-16,b goodrow,but_0_5,8.0,0.125
2024-05-16,j vesey,but_0_5,9.0,0.1111111111111111
2024-05-16,d orlov,but_0_5,8.75,0.11428571428571428
2024-05-16,j brodzinski,but_0_5,8.0,0.125
2024-05-16,t deangelo,but_0_5,10.5,0.09523809523809523
2024-05-16,j chatfield,but_0_5,11.0,0.09090909090909091
2024-05-16,e gustafsson,but_0_5,12.5,0.08
2024-05-16,j trouba,but_0_5,13.0,0.07692307692307693
2024-05-16,k andre miller,but_0_5,13.0,0.07692307692307693
2024-05-16,b schneider,but_0_5,14.5,0.06896551724137931
2024-05-16,r lindgren,but_0_5,16.5,0.06060606060606061
2024-05-16,w cuylle,but_0_5,8.625,0.11594202898550725
2024-05-16,m comtois,but_0_5,6.5,0.15384615384615385
2024-05-16,m rempe,but_0_5,10.0,0.1
2024-05-16,z jones,but_0_5,13.0,0.07692307692307693
2024-05-16,j fast,but_0_5,5.6,0.17857142857142858
2024-05-16,b lemieux,but_0_5,7.5,0.13333333333333333
2024-05-16,f chytil,but_0_5,6.1,0.1639344262295082
2024-05-16,n scorer,but_0_5,81.0,0.012345679012345678
2024-05-16,b boeser,ast_0_5,2.4,0.4166666666666667
2024-05-16,b boeser,but_0_5,2.65,0.37735849056603776
2024-05-16,c mcdavid,ast_1_5,2.5,0.4
2024-05-16,c mcdavid,but_0_5,2.08,0.4807692307692307
2024-05-16,c mcdavid,ast_0_5,1.29,0.7751937984496123
2024-05-16,c garland,ast_0_5,3.4,0.29411764705882354
2024-05-16,c garland,but_0_5,3.925,0.25477707006369427
2024-05-16,d joshua,ast_0_5,3.755,0.2663115845539281
2024-05-16,d joshua,but_0_5,4.675,0.21390374331550802
2024-05-16,e lindholm,ast_0_5,2.8,0.35714285714285715
2024-05-16,e lindholm,but_0_5,3.775,0.26490066225165565
2024-05-16,e pettersson,ast_0_5,2.35,0.425531914893617
2024-05-16,e pettersson,but_0_5,3.1500000000000004,0.31746031746031744
2024-05-16,e bouchard,ast_0_5,1.68,0.5952380952380952
2024-05-16,e bouchard,but_0_5,3.99,0.2506265664160401
2024-05-16,e kane,ast_0_5,3.4,0.29411764705882354
2024-05-16,e kane,but_0_5,3.7,0.27027027027027023
2024-05-16,f hronek,ast_0_5,2.9,0.3448275862068966
2024-05-16,f hronek,but_0_5,9.5,0.10526315789473684
2024-05-16,j t miller,ast_0_5,1.73,0.5780346820809249
2024-05-16,j t miller,but_0_5,2.85,0.3508771929824561
2024-05-16,l draisaitl,ast_0_5,1.53,0.6535947712418301
2024-05-16,l draisaitl,but_0_5,2.025,0.4938271604938272
2024-05-16,m ekholm,ast_0_5,3.1,0.3225806451612903
2024-05-16,m ekholm,but_0_5,6.25,0.16
2024-05-16,p suter,ast_0_5,3.77,0.26525198938992045
2024-05-16,p suter,but_0_5,5.029999999999999,0.1988071570576541
2024-05-16,q hughes,ast_0_5,1.71,0.5847953216374269
2024-05-16,q hughes,but_0_5,5.5,0.18181818181818182
2024-05-16,r nugent hopkins,ast_0_5,2.0,0.5
2024-05-16,r nugent hopkins,but_0_5,3.705,0.2699055330634278
2024-05-16,z hyman,ast_0_5,2.65,0.37735849056603776
2024-05-16,z hyman,but_0_5,1.93,0.5181347150259068
2024-05-16,w foegele,but_0_5,5.25,0.19047619047619047
2024-05-16,n hoglander,but_0_5,5.1,0.19607843137254904
2024-05-16,d holloway,but_0_5,6.0,0.16666666666666666
2024-05-16,r mcleod,but_0_5,6.0,0.16666666666666666
2024-05-16,c perry,but_0_5,6.0,0.16666666666666666
2024-05-16,n zadorov,but_0_5,6.75,0.14814814814814814
2024-05-16,t blueger,but_0_5,7.5,0.13333333333333333
2024-05-16,c brown,but_0_5,7.75,0.12903225806451613
2024-05-16,v podkolzin,but_0_5,7.5,0.13333333333333333
2024-05-16,m janmark,but_0_5,5.75,0.17391304347826086
2024-05-16,d nurse,but_0_5,8.75,0.11428571428571428
2024-05-16,n aman,but_0_5,9.5,0.10526315789473684
2024-05-16,d ryan,but_0_5,9.5,0.10526315789473684
2024-05-16,p di giuseppe,but_0_5,9.25,0.10810810810810811
2024-05-16,c ceci,but_0_5,16.0,0.0625
2024-05-16,c soucy,but_0_5,14.5,0.06896551724137931
2024-05-16,t myers,but_0_5,12.5,0.08
2024-05-16,b kulak,but_0_5,16.0,0.0625
2024-05-16,i cole,but_0_5,17.0,0.058823529411764705
2024-05-16,v desharnais,but_0_5,21.0,0.047619047619047616
2024-05-16,i mikheyev,but_0_5,5.1,0.19607843137254904
2024-05-16,l karlsson,but_0_5,4.5,0.2222222222222222
2024-05-16,s lafferty,but_0_5,5.1,0.19607843137254904
2024-05-16,s gagner,but_0_5,5.75,0.17391304347826086
2024-05-16,s carrick,but_0_5,5.75,0.17391304347826086
2024-05-16,n juulsen,but_0_5,18.0,0.05555555555555555
2024-05-16,t stecher,but_0_5,10.5,0.09523809523809523
2024-05-16,m friedman,but_0_5,14.0,0.07142857142857142
2024-05-16,a henrique,but_0_5,3.65,0.273972602739726
2024-05-16,n scorer,but_0_5,101.0,0.009900990099009901
2024-05-17,a ekblad,ast_0_5,3.55,0.28169014084507044
2024-05-17,a ekblad,but_0_5,9.0,0.1111111111111111
2024-05-17,a barkov,ast_0_5,1.95,0.5128205128205129
2024-05-17,a barkov,but_0_5,3.0949999999999998,0.32310177705977383
2024-05-17,a lundell,ast_0_5,3.3,0.30303030303030304
2024-05-17,a lundell,but_0_5,4.645,0.21528525296017226
2024-05-17,b marchand,ast_0_5,2.47,0.4048582995951417
2024-05-17,b marchand,but_0_5,3.3,0.30303030303030304
2024-05-17,b montour,ast_0_5,2.85,0.3508771929824561
2024-05-17,b montour,but_0_5,6.0,0.16666666666666666
2024-05-17,c verhaeghe,ast_0_5,2.39,0.41841004184100417
2024-05-17,c verhaeghe,but_0_5,2.55,0.3921568627450981
2024-05-17,c coyle,ast_0_5,2.9,0.3448275862068966
2024-05-17,c coyle,but_0_5,4.555,0.21953896816684962
2024-05-17,c mcavoy,ast_0_5,2.75,0.36363636363636365
2024-05-17,c mcavoy,but_0_5,7.0,0.14285714285714285
2024-05-17,d heinen,ast_0_5,4.18,0.23923444976076558
2024-05-17,d heinen,but_0_5,5.4,0.18518518518518517
2024-05-17,d pastrnak,ast_0_5,2.2,0.45454545454545453
2024-05-17,d pastrnak,but_0_5,2.385,0.41928721174004197
2024-05-17,e luostarinen,ast_0_5,3.92,0.25510204081632654
2024-05-17,e luostarinen,but_0_5,5.5,0.18181818181818182
2024-05-17,e rodrigues,ast_0_5,3.96,0.25252525252525254
2024-05-17,e rodrigues,but_0_5,5.05,0.19801980198019803
2024-05-17,g forsling,ast_0_5,3.38,0.2958579881656805
2024-05-17,g forsling,but_0_5,8.0,0.125
2024-05-17,h lindholm,ast_0_5,3.5,0.2857142857142857
2024-05-17,h lindholm,but_0_5,10.0,0.1
2024-05-17,j debrusk,ast_0_5,3.1,0.3225806451612903
2024-05-17,j debrusk,but_0_5,3.8,0.2631578947368421
2024-05-17,j van riemsdyk,ast_0_5,3.8,0.2631578947368421
2024-05-17,j van riemsdyk,but_0_5,5.1,0.19607843137254904
2024-05-17,m tkachuk,ast_0_5,2.1,0.47619047619047616
2024-05-17,m tkachuk,but_0_5,2.6500000000000004,0.3773584905660377
2024-05-17,m geekie,ast_0_5,3.6,0.2777777777777778
2024-05-17,m geekie,but_0_5,4.95,0.20202020202020202
2024-05-17,p zacha,ast_0_5,2.65,0.37735849056603776
2024-05-17,p zacha,but_0_5,4.199999999999999,0.23809523809523814
2024-05-17,s bennett,ast_0_5,3.39,0.2949852507374631
2024-05-17,s bennett,but_0_5,4.1,0.24390243902439027
2024-05-17,s reinhart,ast_0_5,2.65,0.37735849056603776
2024-05-17,s reinhart,but_0_5,2.33,0.4291845493562232
2024-05-17,t frederic,ast_0_5,4.595,0.2176278563656148
2024-05-17,t frederic,but_0_5,5.5,0.18181818181818182
2024-05-17,v tarasenko,ast_0_5,3.3,0.30303030303030304
2024-05-17,v tarasenko,but_0_5,4.045,0.24721878862793573
2024-05-17,j brazeau,but_0_5,5.75,0.17391304347826086
2024-05-17,j beecher,but_0_5,8.5,0.11764705882352941
2024-05-17,n cousins,but_0_5,7.75,0.12903225806451613
2024-05-17,k stenlund,but_0_5,8.25,0.12121212121212122
2024-05-17,p maroon,but_0_5,9.0,0.1111111111111111
2024-05-17,r lomberg,but_0_5,9.0,0.1111111111111111
2024-05-17,b carlo,but_0_5,11.75,0.0851063829787234
2024-05-17,m lohrei,but_0_5,11.0,0.09090909090909091
2024-05-17,o ekman larsson,but_0_5,10.75,0.09302325581395349
2024-05-17,n mikkola,but_0_5,14.0,0.07142857142857142
2024-05-17,p wotherspoon,but_0_5,16.0,0.0625
2024-05-17,d kulikov,but_0_5,18.0,0.05555555555555555
2024-05-17,a peeke,but_0_5,16.0,0.0625
2024-05-17,k okposo,but_0_5,6.95,0.14388489208633093
2024-05-17,j lauko,but_0_5,8.5,0.11764705882352941
2024-05-17,s lorentz,but_0_5,7.0,0.14285714285714285
2024-05-17,d forbort,but_0_5,16.0,0.0625
2024-05-17,j gadjovich,but_0_5,8.0,0.125
2024-05-17,m grzelcyk,but_0_5,10.0,0.1
2024-05-17,i mitchell,but_0_5,16.0,0.0625
2024-05-17,u balinskis,but_0_5,12.0,0.08333333333333333
2024-05-17,j boqvist,but_0_5,7.0,0.14285714285714285
2024-05-17,k shattenkirk,but_0_5,8.5,0.11764705882352941
2024-05-17,j sourdif,but_0_5,7.0,0.14285714285714285
2024-05-17,p brown,but_0_5,7.0,0.14285714285714285
2024-05-17,n scorer,but_0_5,66.0,0.015151515151515152
2024-05-17,a lehkonen,ast_0_5,2.35,0.425531914893617
2024-05-17,a lehkonen,but_0_5,2.825,0.35398230088495575
2024-05-17,c makar,ast_0_5,1.52,0.6578947368421053
2024-05-17,c makar,but_0_5,3.76,0.26595744680851063
2024-05-17,c mittelstadt,ast_0_5,2.85,0.3508771929824561
2024-05-17,c mittelstadt,but_0_5,4.8,0.20833333333333334
2024-05-17,d toews,ast_0_5,2.6,0.3846153846153846
2024-05-17,d toews,but_0_5,8.0,0.125
2024-05-17,j benn,ast_0_5,2.54,0.39370078740157477
2024-05-17,j benn,but_0_5,3.9,0.25641025641025644
2024-05-17,j robertson,ast_0_5,1.95,0.5128205128205129
2024-05-17,j robertson,but_0_5,2.9,0.3448275862068966
2024-05-17,j pavelski,ast_0_5,2.73,0.3663003663003663
2024-05-17,j pavelski,but_0_5,3.84,0.2604166666666667
2024-05-17,j drouin,ast_0_5,2.05,0.48780487804878053
2024-05-17,j drouin,but_0_5,3.705,0.2699055330634278
2024-05-17,l stankoven,ast_0_5,3.72,0.26881720430107525
2024-05-17,l stankoven,but_0_5,4.3,0.23255813953488372
2024-05-17,m marchment,ast_0_5,3.5,0.2857142857142857
2024-05-17,m marchment,but_0_5,4.38,0.22831050228310504
2024-05-17,m duchene,ast_0_5,3.1,0.3225806451612903
2024-05-17,m duchene,but_0_5,4.325,0.23121387283236994
2024-05-17,m rantanen,ast_0_5,1.62,0.6172839506172839
2024-05-17,m rantanen,but_0_5,2.32,0.4310344827586207
2024-05-17,m wood,ast_0_5,4.77,0.20964360587002098
2024-05-17,m wood,but_0_5,5.5,0.18181818181818182
2024-05-17,m heiskanen,ast_0_5,1.71,0.5847953216374269
2024-05-17,m heiskanen,but_0_5,5.9,0.1694915254237288
2024-05-17,n mackinnon,ast_1_5,2.65,0.37735849056603776
2024-05-17,n mackinnon,but_0_5,1.95,0.5128205128205129
2024-05-17,n mackinnon,ast_0_5,1.32,0.7575757575757576
2024-05-17,r colton,ast_0_5,4.595,0.2176278563656148
2024-05-17,r colton,but_0_5,5.04,0.1984126984126984
2024-05-17,t harley,ast_0_5,2.95,0.3389830508474576
2024-05-17,t harley,but_0_5,7.0,0.14285714285714285
2024-05-17,t seguin,ast_0_5,3.1,0.3225806451612903
2024-05-17,t seguin,but_0_5,3.705,0.2699055330634278
2024-05-17,w johnston,ast_0_5,2.6,0.3846153846153846
2024-05-17,w johnston,but_0_5,2.47,0.4048582995951417
2024-05-17,z parise,ast_0_5,4.5,0.2222222222222222
2024-05-17,z parise,but_0_5,5.035,0.19860973187686196
2024-05-17,e dadonov,but_0_5,4.9,0.2040816326530612
2024-05-17,s steel,but_0_5,6.0,0.16666666666666666
2024-05-17,c smith,but_0_5,6.875,0.14545454545454545
2024-05-17,j kiviranta,but_0_5,7.5,0.13333333333333333
2024-05-17,r faksa,but_0_5,7.625,0.13114754098360656
2024-05-17,e lindell,but_0_5,9.75,0.10256410256410256
2024-05-17,b duhaime,but_0_5,10.0,0.1
2024-05-17,a cogliano,but_0_5,10.5,0.09523809523809523
2024-05-17,j manson,but_0_5,12.5,0.08
2024-05-17,s girard,but_0_5,10.5,0.09523809523809523
2024-05-17,s walker,but_0_5,10.25,0.0975609756097561
2024-05-17,c tanev,but_0_5,14.0,0.07142857142857142
2024-05-17,r suter,but_0_5,12.0,0.08333333333333333
2024-05-17,j johnson,but_0_5,17.0,0.058823529411764705
2024-05-17,n lundkvist,but_0_5,17.0,0.058823529411764705
2024-05-17,c wagner,but_0_5,5.6,0.17857142857142858
2024-05-17,y trenin,but_0_5,7.55,0.13245033112582782
2024-05-17,t dellandrea,but_0_5,5.6,0.17857142857142858
2024-05-17,j hakanpaa,but_0_5,14.0,0.07142857142857142
2024-05-17,f olofsson,but_0_5,6.5,0.15384615384615385
2024-05-17,j hanley,but_0_5,17.0,0.058823529411764705
2024-05-17,c jones,but_0_5,11.0,0.09090909090909091
2024-05-17,n kovalenko,but_0_5,5.2,0.1923076923076923
2024-05-17,n scorer,but_0_5,101.0,0.009900990099009901
2024-05-17,a lehkonen,ast_0_5,2.325,0.4301075268817204
2024-05-17,a lehkonen,but_0_5,2.85,0.3508771929824561
2024-05-17,c makar,ast_0_5,1.52,0.6578947368421053
2024-05-17,c makar,but_0_5,3.8,0.2631578947368421
2024-05-17,c mittelstadt,ast_0_5,2.85,0.3508771929824561
2024-05-17,c mittelstadt,but_0_5,4.9,0.2040816326530612
2024-05-17,d toews,ast_0_5,2.6,0.3846153846153846
2024-05-17,d toews,but_0_5,8.0,0.125
2024-05-17,e lindell,ast_0_5,3.9,0.25641025641025644
2024-05-17,e lindell,but_0_5,10.0,0.1
2024-05-17,j benn,ast_0_5,2.52,0.3968253968253968
2024-05-17,j benn,but_0_5,4.0,0.25
2024-05-17,j robertson,ast_0_5,1.955,0.5115089514066496
2024-05-17,j robertson,but_0_5,2.95,0.3389830508474576
2024-05-17,j pavelski,ast_0_5,2.725,0.36697247706422015
2024-05-17,j pavelski,but_0_5,3.75,0.26666666666666666
2024-05-17,j drouin,ast_0_5,2.05,0.48780487804878053
2024-05-17,j drouin,but_0_5,3.7,0.27027027027027023
2024-05-17,l stankoven,ast_0_5,3.7,0.27027027027027023
2024-05-17,l stankoven,but_0_5,4.5,0.2222222222222222
2024-05-17,m marchment,ast_0_5,3.5,0.2857142857142857
2024-05-17,m marchment,but_0_5,4.5,0.2222222222222222
2024-05-17,m duchene,ast_0_5,3.05,0.3278688524590164
2024-05-17,m duchene,but_0_5,4.25,0.23529411764705882
2024-05-17,m rantanen,ast_0_5,1.59,0.6289308176100629
2024-05-17,m rantanen,but_0_5,2.3,0.4347826086956522
2024-05-17,m wood,ast_0_5,4.75,0.21052631578947367
2024-05-17,m wood,but_0_5,5.5,0.18181818181818182
2024-05-17,m heiskanen,ast_0_5,1.725,0.5797101449275363
2024-05-17,m heiskanen,but_0_5,6.0,0.16666666666666666
2024-05-17,n mackinnon,ast_1_5,2.675,0.3738317757009346
2024-05-17,n mackinnon,but_0_5,2.0,0.5
2024-05-17,n mackinnon,ast_0_5,1.32,0.7575757575757576
2024-05-17,r colton,ast_0_5,4.6,0.2173913043478261
2024-05-17,r colton,but_0_5,5.0,0.2
2024-05-17,t harley,ast_0_5,2.975,0.3361344537815126
2024-05-17,t harley,but_0_5,7.0,0.14285714285714285
2024-05-17,t seguin,ast_0_5,3.1,0.3225806451612903
2024-05-17,t seguin,but_0_5,3.8,0.2631578947368421
2024-05-17,w johnston,ast_0_5,2.6500000000000004,0.3773584905660377
2024-05-17,w johnston,but_0_5,2.48,0.40322580645161293
2024-05-17,z parise,ast_0_5,4.5,0.2222222222222222
2024-05-17,z parise,but_0_5,4.9,0.2040816326530612
2024-05-17,e dadonov,but_0_5,5.1,0.19607843137254904
2024-05-17,s steel,but_0_5,6.0,0.16666666666666666
2024-05-17,c smith,but_0_5,6.875,0.14545454545454545
2024-05-17,j kiviranta,but_0_5,7.5,0.13333333333333333
2024-05-17,r faksa,but_0_5,7.5,0.13333333333333333
2024-05-17,c wagner,but_0_5,9.0,0.1111111111111111
2024-05-17,b duhaime,but_0_5,10.0,0.1
2024-05-17,j manson,but_0_5,12.5,0.08
2024-05-17,s girard,but_0_5,10.5,0.09523809523809523
2024-05-17,a cogliano,but_0_5,11.25,0.08888888888888889
2024-05-17,s walker,but_0_5,10.25,0.0975609756097561
2024-05-17,c tanev,but_0_5,14.0,0.07142857142857142
2024-05-17,r suter,but_0_5,12.0,0.08333333333333333
2024-05-17,a petrovic,but_0_5,17.0,0.058823529411764705
2024-05-17,j johnson,but_0_5,17.0,0.058823529411764705
2024-05-17,y trenin,but_0_5,7.55,0.13245033112582782
2024-05-17,n lundkvist,but_0_5,8.5,0.11764705882352941
2024-05-17,t dellandrea,but_0_5,5.775,0.17316017316017315
2024-05-17,j hakanpaa,but_0_5,14.0,0.07142857142857142
2024-05-17,f olofsson,but_0_5,6.625,0.1509433962264151
2024-05-17,j hanley,but_0_5,17.5,0.05714285714285714
2024-05-17,c jones,but_0_5,11.25,0.08888888888888889
2024-05-17,n kovalenko,but_0_5,5.175,0.1932367149758454
2024-05-17,n scorer,but_0_5,101.0,0.009900990099009901
2024-05-18,z hyman,but_0_5,2.675,0.3738317757009346
2024-05-18,l draisaitl,but_0_5,2.9,0.3448275862068966
2024-05-18,c mcdavid,but_0_5,3.0,0.3333333333333333
2024-05-18,b boeser,but_0_5,3.75,0.26666666666666666
2024-05-18,j t miller,but_0_5,4.1,0.24390243902439027
2024-05-18,e pettersson,but_0_5,4.925,0.20304568527918782
2024-05-18,e kane,but_0_5,5.25,0.19047619047619047
2024-05-18,r nugent hopkins,but_0_5,5.25,0.19047619047619047
2024-05-18,e bouchard,but_0_5,6.5,0.15384615384615385
2024-05-18,c garland,but_0_5,6.25,0.16
2024-05-18,e lindholm,but_0_5,6.25,0.16
2024-05-18,d joshua,but_0_5,7.5,0.13333333333333333
2024-05-18,p suter,but_0_5,8.75,0.11428571428571428
2024-05-18,w foegele,but_0_5,7.5,0.13333333333333333
2024-05-18,q hughes,but_0_5,8.5,0.11764705882352941
2024-05-18,s carrick,but_0_5,10.5,0.09523809523809523
2024-05-18,r mcleod,but_0_5,10.25,0.0975609756097561
2024-05-18,m ekholm,but_0_5,10.25,0.0975609756097561
2024-05-18,m janmark,but_0_5,9.5,0.10526315789473684
2024-05-18,c brown,but_0_5,13.0,0.07692307692307693
2024-05-18,t blueger,but_0_5,11.25,0.08888888888888889
2024-05-18,d nurse,but_0_5,14.0,0.07142857142857142
2024-05-18,d ryan,but_0_5,16.0,0.0625
2024-05-18,v podkolzin,but_0_5,16.0,0.0625
2024-05-18,i cole,but_0_5,17.0,0.058823529411764705
2024-05-18,f hronek,but_0_5,15.5,0.06451612903225806
2024-05-18,n zadorov,but_0_5,17.0,0.058823529411764705
2024-05-18,p di giuseppe,but_0_5,14.5,0.06896551724137931
2024-05-18,b boeser,ast_0_5,2.5,0.4
2024-05-18,b boeser,but_0_5,2.665,0.37523452157598497
2024-05-18,c mcdavid,ast_1_5,2.25,0.4444444444444444
2024-05-18,c mcdavid,but_0_5,2.025,0.4938271604938272
2024-05-18,c mcdavid,ast_0_5,1.25,0.8
2024-05-18,c garland,ast_0_5,3.6,0.2777777777777778
2024-05-18,c garland,but_0_5,4.0,0.25
2024-05-18,d joshua,ast_0_5,4.025,0.24844720496894407
2024-05-18,d joshua,but_0_5,4.9,0.2040816326530612
2024-05-18,e lindholm,ast_0_5,3.0,0.3333333333333333
2024-05-18,e lindholm,but_0_5,3.85,0.2597402597402597
2024-05-18,e pettersson,ast_0_5,2.45,0.4081632653061224
2024-05-18,e pettersson,but_0_5,3.175,0.31496062992125984
2024-05-18,e bouchard,ast_0_5,1.6549999999999998,0.6042296072507554
2024-05-18,e bouchard,but_0_5,4.0,0.25
2024-05-18,e kane,ast_0_5,2.85,0.3508771929824561
2024-05-18,e kane,but_0_5,3.425,0.29197080291970806
2024-05-18,f hronek,ast_0_5,3.1,0.3225806451612903
2024-05-18,f hronek,but_0_5,9.5,0.10526315789473684
2024-05-18,j t miller,ast_0_5,1.81,0.5524861878453039
2024-05-18,j t miller,but_0_5,2.825,0.35398230088495575
2024-05-18,l draisaitl,ast_0_5,1.49,0.6711409395973155
2024-05-18,l draisaitl,but_0_5,2.0,0.5
2024-05-18,m ekholm,ast_0_5,2.625,0.38095238095238093
2024-05-18,m ekholm,but_0_5,6.75,0.14814814814814814
2024-05-18,p suter,ast_0_5,4.225,0.2366863905325444
2024-05-18,p suter,but_0_5,5.2,0.1923076923076923
2024-05-18,q hughes,ast_0_5,1.79,0.5586592178770949
2024-05-18,q hughes,but_0_5,5.5,0.18181818181818182
2024-05-18,r nugent hopkins,ast_0_5,1.87,0.53475935828877
2024-05-18,r nugent hopkins,but_0_5,3.67,0.2724795640326976
2024-05-18,z hyman,ast_0_5,2.545,0.39292730844793716
2024-05-18,z hyman,but_0_5,1.885,0.5305039787798409
2024-05-18,w foegele,but_0_5,5.3,0.18867924528301888
2024-05-18,n hoglander,but_0_5,5.3,0.18867924528301888
2024-05-18,d holloway,but_0_5,6.0,0.16666666666666666
2024-05-18,r mcleod,but_0_5,6.5,0.15384615384615385
2024-05-18,m janmark,but_0_5,6.75,0.14814814814814814
2024-05-18,n zadorov,but_0_5,7.25,0.13793103448275862
2024-05-18,s carrick,but_0_5,7.0,0.14285714285714285
2024-05-18,v podkolzin,but_0_5,7.625,0.13114754098360656
2024-05-18,t blueger,but_0_5,7.75,0.12903225806451613
2024-05-18,p di giuseppe,but_0_5,8.0,0.125
2024-05-18,c brown,but_0_5,8.25,0.12121212121212122
2024-05-18,d nurse,but_0_5,8.75,0.11428571428571428
2024-05-18,d ryan,but_0_5,9.25,0.10810810810810811
2024-05-18,n aman,but_0_5,9.5,0.10526315789473684
2024-05-18,c ceci,but_0_5,16.0,0.0625
2024-05-18,t myers,but_0_5,13.25,0.07547169811320754
2024-05-18,c soucy,but_0_5,15.0,0.06666666666666667
2024-05-18,b kulak,but_0_5,15.5,0.06451612903225806
2024-05-18,v desharnais,but_0_5,16.0,0.0625
2024-05-18,i cole,but_0_5,18.5,0.05405405405405406
2024-05-18,s lafferty,but_0_5,7.0,0.14285714285714285
2024-05-18,s gagner,but_0_5,5.5,0.18181818181818182
2024-05-18,n juulsen,but_0_5,19.0,0.05263157894736842
2024-05-18,m friedman,but_0_5,15.0,0.06666666666666667
2024-05-18,t stecher,but_0_5,10.0,0.1
2024-05-18,c perry,but_0_5,6.0,0.16666666666666666
2024-05-18,i mikheyev,but_0_5,6.4,0.15625
2024-05-18,l karlsson,but_0_5,6.0,0.16666666666666666
2024-05-18,a henrique,but_0_5,3.7,0.27027027027027023
2024-05-18,n scorer,but_0_5,101.0,0.009900990099009901
2024-05-22,s reinhart,but_0_5,2.32,0.4310344827586207
2024-05-22,s reinhart,ast_0_5,2.54,0.39370078740157477
2024-05-22,a panarin,but_0_5,2.55,0.3921568627450981
2024-05-22,a panarin,ast_0_5,1.87,0.53475935828877
2024-05-22,m tkachuk,but_0_5,2.7,0.37037037037037035
2024-05-22,m tkachuk,ast_0_5,2.1,0.47619047619047616
2024-05-22,c verhaeghe,but_0_5,2.575,0.3883495145631068
2024-05-22,c verhaeghe,ast_0_5,2.38,0.42016806722689076
2024-05-22,c kreider,but_0_5,2.75,0.36363636363636365
2024-05-22,c kreider,ast_0_5,2.7,0.37037037037037035
2024-05-22,m zibanejad,but_0_5,3.225,0.31007751937984496
2024-05-22,m zibanejad,ast_0_5,1.91,0.5235602094240838
2024-05-22,v trocheck,but_0_5,3.125,0.32
2024-05-22,v trocheck,ast_0_5,2.05,0.48780487804878053
2024-05-22,a barkov,but_0_5,3.1550000000000002,0.31695721077654515
2024-05-22,a barkov,ast_0_5,1.87,0.53475935828877
2024-05-22,a lafreniere,but_0_5,3.625,0.27586206896551724
2024-05-22,a lafreniere,ast_0_5,3.0,0.3333333333333333
2024-05-22,v tarasenko,but_0_5,4.25,0.23529411764705882
2024-05-22,v tarasenko,ast_0_5,3.3,0.30303030303030304
2024-05-22,s bennett,but_0_5,4.05,0.2469135802469136
2024-05-22,s bennett,ast_0_5,3.5,0.2857142857142857
2024-05-22,a lundell,but_0_5,4.625,0.21621621621621623
2024-05-22,a lundell,ast_0_5,3.2,0.3125
2024-05-22,j roslovic,but_0_5,4.825,0.20725388601036268
2024-05-22,j roslovic,ast_0_5,3.5,0.2857142857142857
2024-05-22,e rodrigues,but_0_5,5.05,0.19801980198019803
2024-05-22,e rodrigues,ast_0_5,4.0,0.25
2024-05-22,f chytil,but_0_5,4.75,0.21052631578947367
2024-05-22,f chytil,ast_0_5,4.029999999999999,0.2481389578163772
2024-05-22,b montour,but_0_5,5.8,0.1724137931034483
2024-05-22,b montour,ast_0_5,2.85,0.3508771929824561
2024-05-22,a wennberg,but_0_5,6.5,0.15384615384615385
2024-05-22,a wennberg,ast_0_5,4.4,0.22727272727272727
2024-05-22,e luostarinen,but_0_5,6.5,0.15384615384615385
2024-05-22,e luostarinen,ast_0_5,3.935,0.25412960609911056
2024-05-22,a fox,but_0_5,6.0,0.16666666666666666
2024-05-22,a fox,ast_0_5,2.19,0.4566210045662101
2024-05-22,k kakko,but_0_5,6.0,0.16666666666666666
